strategy_name,total_patients_processed,mean_wait_time_minutes,max_wait_time_minutes,nurse_utilization_percent,machine_utilization_percent,avg_session_time_minutes,sessions_truncated_count,failed_patients_count
FIFO,18,38.1875,70.0,0.4444444444444444,0.6388888888888888,231.75,6,2
FIXED,18,72.7,128.0,0.2777777777777778,0.39805555555555555,222.0,6,8
FIFO,16,43.8125,83.0,0.4444444444444444,0.6416666666666667,226.125,6,0
FIXED,16,61.36363636363637,120.0,0.3055555555555556,0.44708333333333333,221.72727272727272,6,5
FIFO,18,27.6875,73.0,0.4444444444444444,0.6101388888888889,227.4375,6,2
FIXED,18,41.1,108.0,0.2777777777777778,0.3884722222222222,224.4,6,8
FIFO,16,10.9375,26.0,0.2962962962962963,0.5923611111111111,239.375,1,0
FIXED,16,57.1875,102.0,0.2962962962962963,0.6301388888888889,224.6875,8,0
FIFO,17,6.352941176470588,20.0,0.2361111111111111,0.6218055555555555,238.64705882352942,3,0
FIXED,17,42.8235294117647,129.0,0.2361111111111111,0.6493055555555556,226.7058823529412,9,0
FIFO,18,12.666666666666666,28.0,0.3333333333333333,0.6738888888888889,237.66666666666666,3,0
FIXED,18,49.529411764705884,127.0,0.3148148148148148,0.6719444444444445,223.58823529411765,9,1
FIFO,18,17.61111111111111,35.0,0.3333333333333333,0.6873611111111111,238.0,3,0
FIXED,18,54.588235294117645,118.0,0.3148148148148148,0.6722222222222223,223.94117647058823,9,1
FIFO,16,10.4375,32.0,0.2222222222222222,0.5984722222222222,238.875,2,0
FIXED,16,42.3125,121.0,0.2222222222222222,0.6347222222222222,228.625,8,0
FIFO,18,26.8125,57.0,0.4444444444444444,0.6145833333333334,229.875,6,2
FIXED,18,54.8,140.0,0.2777777777777778,0.39708333333333334,219.0,6,8
FIFO,18,11.666666666666666,24.0,0.3333333333333333,0.6729166666666667,238.22222222222223,3,0
FIXED,18,67.6,147.0,0.2777777777777778,0.5940277777777778,217.8,9,3
FIFO,18,18.944444444444443,27.0,0.3333333333333333,0.6802777777777778,237.22222222222223,4,0
FIXED,18,61.0,133.0,0.2962962962962963,0.6315277777777778,222.5625,9,2
FIFO,18,2.6666666666666665,11.0,0.25,0.6547222222222222,240.0,0,0
FIXED,18,57.0,138.0,0.25,0.7191666666666666,224.11111111111111,10,0
FIFO,17,4.882352941176471,18.0,0.3148148148148148,0.6201388888888889,238.35294117647058,3,0
FIXED,17,65.3076923076923,138.0,0.24074074074074073,0.5256944444444445,218.76923076923077,9,4
FIFO,17,4.529411764705882,14.0,0.2361111111111111,0.6163888888888889,239.94117647058823,1,0
FIXED,17,58.1764705882353,137.0,0.2361111111111111,0.6718055555555555,224.05882352941177,11,0
FIFO,16,42.375,72.0,0.4444444444444444,0.6745614035087719,227.4375,6,0
FIXED,16,62.833333333333336,131.0,0.3333333333333333,0.5172514619883041,220.0,6,4
FIFO,18,38.4375,75.0,0.4444444444444444,0.6660818713450293,228.75,6,2
FIXED,18,53.166666666666664,134.0,0.3333333333333333,0.5038011695906432,228.5,6,6
FIFO,18,10.277777777777779,36.0,0.3333333333333333,0.6652777777777777,235.88888888888889,5,0
FIXED,18,52.42857142857143,157.0,0.25925925925925924,0.5644444444444444,221.35714285714286,9,4
FIFO,16,12.125,37.0,0.2962962962962963,0.6020833333333333,238.8125,3,0
FIXED,16,68.07142857142857,129.0,0.25925925925925924,0.5623611111111111,217.07142857142858,9,2
FIFO,17,31.3125,67.0,0.4444444444444444,0.6227777777777778,228.9375,6,1
FIXED,17,44.81818181818182,101.0,0.3055555555555556,0.4388888888888889,226.0909090909091,6,6
FIFO,17,7.176470588235294,15.0,0.2361111111111111,0.6251388888888889,240.0,0,0
FIXED,17,37.88235294117647,100.0,0.2361111111111111,0.65375,234.2941176470588,6,0
FIFO,17,32.1875,65.0,0.4444444444444444,0.64546783625731,228.75,6,1
FIXED,17,56.125,119.0,0.2222222222222222,0.3242690058479532,217.875,6,9
FIFO,17,4.823529411764706,25.0,0.3148148148148148,0.6176388888888888,236.76470588235293,4,0
FIXED,17,50.69230769230769,160.0,0.24074074074074073,0.5090277777777777,219.23076923076923,9,4
FIFO,18,27.6875,65.0,0.4444444444444444,0.6097222222222223,226.6875,6,2
FIXED,18,46.6,112.0,0.2777777777777778,0.3854166666666667,222.0,6,8
FIFO,17,1.6470588235294117,10.0,0.2361111111111111,0.6154166666666666,239.8235294117647,1,0
FIXED,17,71.17647058823529,144.0,0.2361111111111111,0.6848611111111111,216.35294117647058,12,0
FIFO,16,21.466666666666665,53.0,0.4166666666666667,0.5643055555555555,229.4,6,1
FIXED,16,47.916666666666664,115.0,0.3333333333333333,0.4573611111111111,220.75,6,4
FIFO,16,4.125,13.0,0.2222222222222222,0.57875,240.0,0,0
FIXED,16,46.0,113.0,0.2222222222222222,0.6315277777777778,232.1875,6,0
FIFO,16,23.5,42.0,0.2962962962962963,0.6437134502923977,239.125,1,0
FIXED,16,71.46666666666667,125.0,0.2777777777777778,0.6384502923976608,222.6,9,1
FIFO,16,5.625,18.0,0.2222222222222222,0.5813888888888888,240.0,0,0
FIXED,16,71.375,146.0,0.2222222222222222,0.6534722222222222,225.5625,10,0
FIFO,18,29.8125,69.0,0.4444444444444444,0.6173611111111111,228.375,6,2
FIXED,18,60.55555555555556,120.0,0.25,0.35847222222222225,217.66666666666666,6,9
FIFO,18,11.555555555555555,20.0,0.3333333333333333,0.7078947368421052,238.16666666666666,3,0
FIXED,18,55.76470588235294,152.0,0.3148148148148148,0.6983918128654971,221.2941176470588,9,1
FIFO,17,6.352941176470588,18.0,0.3148148148148148,0.625,239.23529411764707,2,0
FIXED,17,58.333333333333336,141.0,0.2777777777777778,0.6127777777777778,223.0,9,2
FIFO,18,2.4444444444444446,13.0,0.25,0.6530555555555555,239.61111111111111,1,0
FIXED,18,59.666666666666664,136.0,0.25,0.72125,224.55555555555554,11,0
FIFO,17,0.7058823529411765,4.0,0.2361111111111111,0.6155555555555555,240.0,0,0
FIXED,17,49.705882352941174,138.0,0.2361111111111111,0.6702777777777778,226.0,10,0
FIFO,17,33.5625,63.0,0.4444444444444444,0.6564327485380117,228.5625,6,1
FIXED,17,54.23076923076923,149.0,0.3611111111111111,0.5314327485380117,225.0,6,4
FIFO,16,25.25,61.0,0.4444444444444444,0.6365497076023392,229.125,6,0
FIXED,16,60.3,140.0,0.2777777777777778,0.4125730994152047,219.6,6,6
FIFO,18,16.666666666666668,36.0,0.3333333333333333,0.6825,237.88888888888889,3,0
FIXED,18,56.75,145.0,0.2962962962962963,0.6222222222222222,223.125,9,2
FIFO,18,28.8125,67.0,0.4444444444444444,0.6134722222222222,227.25,6,2
FIXED,18,40.07142857142857,116.0,0.3888888888888889,0.5394444444444444,223.71428571428572,6,4
FIFO,18,48.4375,89.0,0.4444444444444444,0.6538888888888889,228.375,6,2
FIXED,18,64.0,143.0,0.25,0.36027777777777775,223.66666666666666,6,9
FIFO,16,6.75,19.0,0.2962962962962963,0.5901388888888889,238.8125,2,0
FIXED,16,52.1875,121.0,0.2962962962962963,0.6269444444444444,221.25,9,0
FIFO,16,32.625,63.0,0.4444444444444444,0.6225,228.1875,6,0
FIXED,16,50.0,131.0,0.3055555555555556,0.43527777777777776,225.8181818181818,6,5
FIFO,18,7.277777777777778,18.0,0.25,0.6573611111111111,240.0,0,0
FIXED,18,61.77777777777778,137.0,0.25,0.7145833333333333,224.5,10,0
FIFO,17,2.8823529411764706,8.0,0.2361111111111111,0.6206944444444444,240.0,0,0
FIXED,17,53.35294117647059,116.0,0.2361111111111111,0.6840277777777778,226.41176470588235,10,0
FIFO,18,6.0,15.0,0.25,0.6544444444444445,239.22222222222223,2,0
FIXED,18,61.611111111111114,146.0,0.25,0.7184722222222222,219.66666666666666,12,0
FIFO,16,31.8125,61.0,0.4444444444444444,0.6209722222222223,229.875,6,0
FIXED,16,60.888888888888886,128.0,0.25,0.3488888888888889,222.66666666666666,6,7
FIFO,16,34.75,72.0,0.4444444444444444,0.6554093567251462,228.0,6,0
FIXED,16,59.1,135.0,0.2777777777777778,0.42119883040935674,223.5,6,6
FIFO,16,31.857142857142858,60.0,0.3888888888888889,0.5754385964912281,229.28571428571428,6,2
FIXED,16,67.125,117.0,0.2222222222222222,0.3429824561403509,220.5,6,8
FIFO,18,6.111111111111111,18.0,0.25,0.6565277777777778,240.0,0,0
FIXED,18,46.166666666666664,124.0,0.25,0.6984722222222223,230.33333333333334,7,0
FIFO,18,4.611111111111111,20.0,0.25,0.6529166666666667,239.44444444444446,2,0
FIXED,18,67.27777777777777,137.0,0.25,0.7081944444444445,216.0,12,0
FIFO,18,51.125,88.0,0.4444444444444444,0.6390277777777778,230.625,6,2
FIXED,18,73.08333333333333,125.0,0.3333333333333333,0.4909722222222222,224.5,6,6
FIFO,17,8.176470588235293,16.0,0.3148148148148148,0.6251388888888889,238.2941176470588,2,0
FIXED,17,59.23076923076923,123.0,0.24074074074074073,0.5211111111111111,221.53846153846155,9,4
FIFO,16,25.0625,58.0,0.4444444444444444,0.6080555555555556,228.5625,6,0
FIXED,16,55.6,151.0,0.2777777777777778,0.3861111111111111,220.5,6,6
FIFO,18,34.125,61.0,0.4444444444444444,0.62625,230.0625,6,2
FIXED,18,75.375,155.0,0.2222222222222222,0.32263888888888886,211.875,6,10
FIFO,17,2.7058823529411766,12.0,0.2361111111111111,0.6202777777777778,240.0,0,0
FIXED,17,46.88235294117647,115.0,0.2361111111111111,0.6738888888888889,228.7058823529412,9,0
FIFO,16,33.9375,59.0,0.4444444444444444,0.6222222222222222,227.8125,6,0
FIXED,16,42.0,86.0,0.3055555555555556,0.4127777777777778,226.36363636363637,6,5
FIFO,18,2.8333333333333335,10.0,0.25,0.6881578947368421,239.94444444444446,1,0
FIXED,18,40.23529411764706,111.0,0.2361111111111111,0.6994152046783626,231.76470588235293,7,1
FIFO,16,22.0,32.0,0.2962962962962963,0.6034722222222222,238.9375,1,0
FIXED,16,70.4,153.0,0.2777777777777778,0.6,220.4,9,1
FIFO,16,1.625,8.0,0.2222222222222222,0.58125,239.9375,1,0
FIXED,16,57.3125,123.0,0.2222222222222222,0.6343055555555556,222.75,11,0
FIFO,16,7.6875,24.0,0.2962962962962963,0.5883333333333334,237.0625,3,0
FIXED,16,56.733333333333334,142.0,0.2777777777777778,0.60125,219.2,9,1
FIFO,18,4.777777777777778,12.0,0.25,0.6555555555555556,239.38888888888889,2,0
FIXED,18,40.94444444444444,113.0,0.25,0.7084722222222222,228.38888888888889,9,0
FIFO,16,8.25,21.0,0.2962962962962963,0.5922222222222222,239.8125,1,0
FIXED,16,55.5,131.0,0.2962962962962963,0.63875,225.5,8,0
FIFO,16,1.5625,6.0,0.2222222222222222,0.5804166666666667,239.625,1,0
FIXED,16,44.0,123.0,0.2222222222222222,0.6320833333333333,225.4375,9,0
FIFO,17,2.9411764705882355,10.0,0.2361111111111111,0.6198611111111111,240.0,0,0
FIXED,17,49.23529411764706,123.0,0.2361111111111111,0.6901388888888889,231.64705882352942,8,0
FIFO,17,3.588235294117647,16.0,0.2361111111111111,0.6208333333333333,239.52941176470588,2,0
FIXED,17,30.176470588235293,116.0,0.2361111111111111,0.6486111111111111,234.35294117647058,7,0
FIFO,17,13.529411764705882,26.0,0.3148148148148148,0.64125,238.2941176470588,2,0
FIXED,17,60.875,135.0,0.2962962962962963,0.6604166666666667,220.875,9,1
FIFO,18,27.5625,60.0,0.4444444444444444,0.6136111111111111,228.5625,6,2
FIXED,18,42.333333333333336,133.0,0.25,0.33847222222222223,225.0,6,9
FIFO,18,14.333333333333334,36.0,0.25,0.6580555555555555,239.94444444444446,1,0
FIXED,18,67.83333333333333,140.0,0.25,0.7176388888888889,221.83333333333334,12,0
FIFO,16,7.125,19.0,0.2222222222222222,0.5933333333333334,240.0,0,0
FIXED,16,46.875,108.0,0.2222222222222222,0.6416666666666667,232.125,7,0
FIFO,18,10.777777777777779,21.0,0.3333333333333333,0.6645833333333333,237.38888888888889,3,0
FIXED,18,56.46666666666667,137.0,0.2777777777777778,0.5698611111111112,221.2,9,3
FIFO,18,1.7222222222222223,12.0,0.25,0.6538888888888889,240.0,0,0
FIXED,18,39.111111111111114,103.0,0.25,0.7072222222222222,233.72222222222223,7,0
FIFO,17,29.1875,58.0,0.4444444444444444,0.6159722222222223,229.6875,6,1
FIXED,17,63.0,138.0,0.25,0.34541666666666665,221.0,6,8
FIFO,17,19.58823529411765,37.0,0.3148148148148148,0.6491666666666667,235.35294117647058,5,0
FIXED,17,53.5,116.0,0.25925925925925924,0.5581944444444444,221.57142857142858,9,3
FIFO,16,23.4375,58.0,0.4444444444444444,0.6027777777777777,228.5625,6,0
FIXED,16,50.3,88.0,0.2777777777777778,0.38666666666666666,226.8,6,6
FIFO,18,34.125,72.0,0.4444444444444444,0.6255555555555555,229.875,6,2
FIXED,18,55.5,119.0,0.2222222222222222,0.31305555555555553,221.25,6,10
FIFO,17,32.8125,75.0,0.4444444444444444,0.6562865497076024,228.9375,6,1
FIXED,17,52.25,112.0,0.3333333333333333,0.49619883040935675,223.0,6,5
FIFO,17,14.058823529411764,31.0,0.3148148148148148,0.6361111111111111,235.35294117647058,5,0
FIXED,17,49.06666666666667,108.0,0.2777777777777778,0.5747222222222222,219.4,9,2
FIFO,18,37.125,68.0,0.4444444444444444,0.651608187134503,228.1875,6,2
FIXED,18,61.0,138.0,0.3333333333333333,0.49707602339181284,221.75,6,6
FIFO,16,11.5,30.0,0.2222222222222222,0.5804166666666667,240.0,0,0
FIXED,16,58.3125,114.0,0.2222222222222222,0.6326388888888889,228.125,8,0
FIFO,16,35.285714285714285,56.0,0.3888888888888889,0.5431944444444444,229.07142857142858,6,2
FIXED,16,58.9,122.0,0.2777777777777778,0.38625,220.2,6,6
FIFO,18,3.3333333333333335,11.0,0.25,0.6568055555555555,239.77777777777777,2,0
FIXED,18,42.666666666666664,135.0,0.25,0.6990277777777778,228.11111111111111,9,0
FIFO,18,13.0,42.0,0.3333333333333333,0.6623611111111111,232.11111111111111,6,0
FIXED,18,48.5,127.0,0.25925925925925924,0.5455555555555556,220.28571428571428,9,4
FIFO,18,8.444444444444445,21.0,0.3333333333333333,0.6627777777777778,237.72222222222223,3,0
FIXED,18,56.92857142857143,148.0,0.25925925925925924,0.5479166666666667,217.71428571428572,9,4
FIFO,18,7.055555555555555,17.0,0.25,0.6998538011695906,240.0,0,0
FIXED,18,60.411764705882355,124.0,0.2361111111111111,0.7146198830409357,224.1764705882353,10,1
FIFO,18,14.444444444444445,28.0,0.3333333333333333,0.716374269005848,238.66666666666666,3,0
FIXED,18,66.0,154.0,0.2777777777777778,0.6450292397660818,221.4,9,3
FIFO,18,9.444444444444445,34.0,0.3333333333333333,0.6631944444444444,235.83333333333334,5,0
FIXED,18,45.285714285714285,121.0,0.25925925925925924,0.5336111111111111,221.14285714285714,9,4
FIFO,17,7.9411764705882355,23.0,0.3148148148148148,0.6261111111111111,237.64705882352942,3,0
FIXED,17,44.25,142.0,0.2962962962962963,0.6168055555555556,221.625,9,1
FIFO,16,11.5,30.0,0.2962962962962963,0.5915277777777778,239.3125,1,0
FIXED,16,61.2,143.0,0.2777777777777778,0.6080555555555556,221.4,9,1
FIFO,16,29.125,58.0,0.4444444444444444,0.6158333333333333,228.0,6,0
FIXED,16,46.3,137.0,0.2777777777777778,0.3951388888888889,223.8,6,6
FIFO,17,8.058823529411764,15.0,0.2361111111111111,0.6197222222222222,240.0,0,0
FIXED,17,60.35294117647059,130.0,0.2361111111111111,0.6784722222222223,229.41176470588235,8,0
FIFO,17,8.941176470588236,21.0,0.3148148148148148,0.6251388888888889,238.1764705882353,3,0
FIXED,17,59.86666666666667,119.0,0.2777777777777778,0.59875,221.8,9,2
FIFO,18,39.8125,69.0,0.4444444444444444,0.6331944444444444,230.4375,6,2
FIXED,18,66.6,131.0,0.2777777777777778,0.39111111111111113,223.5,6,8
FIFO,18,1.8333333333333333,8.0,0.25,0.6543055555555556,239.88888888888889,1,0
FIXED,18,41.77777777777778,130.0,0.25,0.7058333333333333,229.0,9,0
FIFO,18,3.888888888888889,13.0,0.25,0.6579166666666667,239.61111111111111,2,0
FIXED,18,46.94444444444444,125.0,0.25,0.7025,224.94444444444446,10,0
FIFO,18,19.88888888888889,33.0,0.25,0.66625,239.94444444444446,1,0
FIXED,18,58.611111111111114,139.0,0.25,0.7072222222222222,229.22222222222223,8,0
FIFO,17,38.5625,75.0,0.4444444444444444,0.6381944444444444,229.875,6,1
FIXED,17,75.72727272727273,117.0,0.3055555555555556,0.46055555555555555,221.45454545454547,6,6
FIFO,18,17.0,32.0,0.25,0.68,239.94444444444446,1,0
FIXED,18,52.666666666666664,129.0,0.25,0.7201388888888889,231.0,8,0
FIFO,18,5.888888888888889,19.0,0.25,0.6543055555555556,240.0,0,0
FIXED,18,50.44444444444444,141.0,0.25,0.7148611111111111,228.27777777777777,9,0
FIFO,18,21.833333333333332,43.0,0.3333333333333333,0.6897222222222222,237.16666666666666,4,0
FIXED,18,63.8,157.0,0.2777777777777778,0.6027777777777777,220.2,9,3
FIFO,16,36.4375,68.0,0.4444444444444444,0.6615497076023392,228.1875,6,0
FIXED,16,64.5,125.0,0.2777777777777778,0.41564327485380115,217.2,6,6
FIFO,17,6.294117647058823,20.0,0.3148148148148148,0.6230555555555556,238.0,3,0
FIXED,17,54.57142857142857,112.0,0.25925925925925924,0.5466666666666666,218.14285714285714,9,3
FIFO,18,13.11111111111111,29.0,0.3333333333333333,0.7128654970760234,238.0,4,0
FIXED,18,64.66666666666667,118.0,0.2777777777777778,0.6304093567251462,220.8,9,3
FIFO,18,9.833333333333334,19.0,0.3333333333333333,0.6697222222222222,238.5,3,0
FIXED,18,60.375,117.0,0.2962962962962963,0.6361111111111111,221.25,9,2
FIFO,18,13.0,30.0,0.3333333333333333,0.67,237.05555555555554,3,0
FIXED,18,51.75,136.0,0.2962962962962963,0.6336111111111111,222.75,9,2
FIFO,16,1.875,7.0,0.2222222222222222,0.5819444444444445,240.0,0,0
FIXED,16,37.625,95.0,0.2222222222222222,0.63625,231.4375,7,0
FIFO,16,21.8125,54.0,0.4444444444444444,0.6699074074074074,229.6875,6,0
FIXED,16,52.72727272727273,126.0,0.3055555555555556,0.4808641975308642,219.8181818181818,6,5
FIFO,16,13.875,22.0,0.2962962962962963,0.6036111111111111,239.0,2,0
FIXED,16,53.375,132.0,0.2962962962962963,0.6372222222222222,225.625,8,0
FIFO,18,22.555555555555557,43.0,0.3333333333333333,0.7156432748538012,237.05555555555554,4,0
FIXED,18,67.5,137.0,0.2962962962962963,0.6681286549707602,222.375,9,2
FIFO,18,7.777777777777778,20.0,0.25,0.6618055555555555,240.0,0,0
FIXED,18,51.22222222222222,119.0,0.25,0.7216666666666667,229.22222222222223,9,0
FIFO,16,26.4375,51.0,0.4444444444444444,0.6159722222222223,231.0,6,0
FIXED,16,63.3,157.0,0.2777777777777778,0.4013888888888889,219.6,6,6
FIFO,17,34.125,70.0,0.4444444444444444,0.6175,225.1875,6,1
FIXED,17,48.75,79.0,0.2222222222222222,0.3070833333333333,217.5,6,9
FIFO,16,41.9375,70.0,0.4444444444444444,0.6306944444444444,226.125,6,0
FIXED,16,53.54545454545455,133.0,0.3055555555555556,0.41888888888888887,224.1818181818182,6,5
FIFO,18,57.42857142857143,91.0,0.3888888888888889,0.5568055555555556,228.21428571428572,6,4
FIXED,18,64.63636363636364,122.0,0.3055555555555556,0.42680555555555555,224.1818181818182,6,7
FIFO,16,5.75,15.0,0.2222222222222222,0.5811111111111111,240.0,0,0
FIXED,16,47.3125,120.0,0.2222222222222222,0.6130555555555556,230.75,7,0
FIFO,18,3.888888888888889,15.0,0.25,0.65875,240.0,0,0
FIXED,18,50.166666666666664,122.0,0.25,0.6972222222222222,226.61111111111111,9,0
FIFO,17,16.823529411764707,41.0,0.3148148148148148,0.6411111111111111,239.0,2,0
FIXED,17,70.14285714285714,133.0,0.25925925925925924,0.5497222222222222,221.78571428571428,9,3
FIFO,17,8.705882352941176,24.0,0.3148148148148148,0.6263888888888889,236.58823529411765,5,0
FIXED,17,48.294117647058826,119.0,0.3148148148148148,0.6598611111111111,219.1764705882353,9,0
FIFO,16,6.875,30.0,0.2962962962962963,0.6190058479532163,237.8125,3,0
FIXED,16,61.92307692307692,124.0,0.24074074074074073,0.5567251461988304,220.84615384615384,9,3
FIFO,17,5.235294117647059,12.0,0.2361111111111111,0.6218055555555555,240.0,0,0
FIXED,17,41.470588235294116,119.0,0.2361111111111111,0.65375,236.88235294117646,4,0
FIFO,17,7.705882352941177,24.0,0.3148148148148148,0.6280555555555556,238.2941176470588,2,0
FIXED,17,43.05882352941177,136.0,0.3148148148148148,0.6518055555555555,224.64705882352942,8,0
FIFO,16,3.9375,12.0,0.2222222222222222,0.610672514619883,240.0,0,0
FIXED,16,44.93333333333333,101.0,0.20833333333333334,0.618421052631579,236.4,5,1
FIFO,18,10.0,24.0,0.3333333333333333,0.7067251461988304,238.61111111111111,2,0
FIXED,18,56.23529411764706,143.0,0.3148148148148148,0.7118421052631579,224.2941176470588,9,1
FIFO,18,11.61111111111111,26.0,0.25,0.7023391812865497,240.0,0,0
FIXED,18,43.294117647058826,95.0,0.2361111111111111,0.7048245614035088,235.76470588235293,6,1
FIFO,17,29.5625,58.0,0.4444444444444444,0.654093567251462,230.0625,6,1
FIXED,17,61.111111111111114,116.0,0.25,0.38859649122807016,223.66666666666666,6,8
FIFO,16,7.0,18.0,0.2962962962962963,0.59,238.5,3,0
FIXED,16,50.46666666666667,121.0,0.2777777777777778,0.5913888888888889,224.0,9,1
FIFO,18,9.166666666666666,29.0,0.3333333333333333,0.6647222222222222,237.16666666666666,4,0
FIXED,18,59.38461538461539,124.0,0.24074074074074073,0.5143055555555556,219.23076923076923,9,5
FIFO,17,7.176470588235294,23.0,0.3148148148148148,0.6240277777777777,237.11764705882354,4,0
FIXED,17,57.857142857142854,152.0,0.25925925925925924,0.5451388888888888,216.64285714285714,9,3
FIFO,17,25.470588235294116,46.0,0.3148148148148148,0.6294444444444445,238.58823529411765,2,0
FIXED,17,69.8,138.0,0.2777777777777778,0.5888888888888889,223.8,9,2
FIFO,16,3.375,15.0,0.2222222222222222,0.5851388888888889,240.0,0,0
FIXED,16,49.5,106.0,0.2222222222222222,0.6468055555555555,231.25,7,0
FIFO,17,33.375,67.0,0.4444444444444444,0.6281944444444445,229.875,6,1
FIXED,17,58.72727272727273,121.0,0.3055555555555556,0.4523611111111111,222.8181818181818,6,6
FIFO,16,28.4375,50.0,0.4444444444444444,0.6163888888888889,230.25,6,0
FIXED,16,57.23076923076923,149.0,0.3611111111111111,0.5091666666666667,224.76923076923077,6,3
FIFO,17,39.625,79.0,0.4444444444444444,0.6354166666666666,227.4375,6,1
FIXED,17,66.2,122.0,0.2777777777777778,0.4008333333333333,222.9,6,7
FIFO,16,11.4375,24.0,0.2962962962962963,0.6336257309941521,239.625,1,0
FIXED,16,54.53333333333333,131.0,0.2777777777777778,0.6157894736842106,227.06666666666666,7,1
FIFO,16,17.8125,35.0,0.2962962962962963,0.6088888888888889,236.1875,4,0
FIXED,16,44.8125,101.0,0.2962962962962963,0.6359722222222223,225.375,9,0
FIFO,16,7.125,19.0,0.2222222222222222,0.58125,239.3125,2,0
FIXED,16,48.25,131.0,0.2222222222222222,0.6158333333333333,227.1875,9,0
